,date,site,count,name,latitude,longitude,installationdate
17418,2017-12-16,100010022,285.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17420,2017-12-16,100051865,863.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17421,2017-12-16,100062893,863.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17422,2017-12-17,100009424,2036.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17423,2017-12-17,100009425,1216.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17424,2017-12-17,100009426,83.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17425,2017-12-17,100009427,1609.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17426,2017-12-17,100009428,1548.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17427,2017-12-17,100009429,1117.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17428,2017-12-17,100010017,163.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17429,2017-12-17,100010018,680.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17430,2017-12-17,100010019,1093.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17431,2017-12-17,100010020,1227.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17432,2017-12-17,100010022,352.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17434,2017-12-17,100051865,1117.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17435,2017-12-17,100062893,1117.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17436,2017-12-18,100009424,2613.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17437,2017-12-18,100009425,1529.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17438,2017-12-18,100009426,103.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17439,2017-12-18,100009427,3403.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17440,2017-12-18,100009428,3246.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17441,2017-12-18,100009429,2865.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17442,2017-12-18,100010017,306.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17443,2017-12-18,100010018,1103.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17444,2017-12-18,100010019,1437.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17445,2017-12-18,100010020,1817.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17446,2017-12-18,100010022,1337.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17448,2017-12-18,100051865,2865.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17449,2017-12-18,100062893,2865.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17450,2017-12-19,100009424,3079.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17451,2017-12-19,100009425,1862.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17452,2017-12-19,100009426,151.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17453,2017-12-19,100009427,4137.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17454,2017-12-19,100009428,3859.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17455,2017-12-19,100009429,3724.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17456,2017-12-19,100010017,331.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17457,2017-12-19,100010018,1423.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17458,2017-12-19,100010019,1796.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17459,2017-12-19,100010020,2062.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17460,2017-12-19,100010022,1711.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17462,2017-12-19,100051865,3724.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17463,2017-12-19,100062893,3724.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17464,2017-12-20,100009424,2667.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17465,2017-12-20,100009425,1650.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17466,2017-12-20,100009426,117.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17467,2017-12-20,100009427,3471.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17468,2017-12-20,100009428,3373.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17469,2017-12-20,100009429,3116.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17470,2017-12-20,100010017,313.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17471,2017-12-20,100010018,1199.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17472,2017-12-20,100010019,1581.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17473,2017-12-20,100010020,1941.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17474,2017-12-20,100010022,1505.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17476,2017-12-20,100051865,3116.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17477,2017-12-20,100062893,3116.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17478,2017-12-21,100009424,2383.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17479,2017-12-21,100009425,1527.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17480,2017-12-21,100009426,96.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17481,2017-12-21,100009427,2977.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17482,2017-12-21,100009428,2907.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17483,2017-12-21,100009429,2552.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17484,2017-12-21,100010017,366.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17485,2017-12-21,100010018,1081.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17486,2017-12-21,100010019,1529.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17487,2017-12-21,100010020,1747.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17488,2017-12-21,100010022,1206.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17490,2017-12-21,100051865,2552.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17491,2017-12-21,100062893,2552.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17492,2017-12-22,100009424,2327.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17493,2017-12-22,100009425,1517.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17494,2017-12-22,100009426,116.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17495,2017-12-22,100009427,2577.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17496,2017-12-22,100009428,2500.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17497,2017-12-22,100009429,2233.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17498,2017-12-22,100010017,306.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17499,2017-12-22,100010018,880.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17500,2017-12-22,100010019,1372.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17501,2017-12-22,100010020,1613.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17502,2017-12-22,100010022,992.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17504,2017-12-22,100051865,2233.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17505,2017-12-22,100062893,2233.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17506,2017-12-23,100009424,1026.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17507,2017-12-23,100009425,760.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17508,2017-12-23,100009426,36.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17509,2017-12-23,100009427,824.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17510,2017-12-23,100009428,896.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17511,2017-12-23,100009429,512.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17512,2017-12-23,100010017,151.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17513,2017-12-23,100010018,291.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17514,2017-12-23,100010019,477.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17515,2017-12-23,100010020,671.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17516,2017-12-23,100010022,164.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17518,2017-12-23,100051865,512.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17519,2017-12-23,100062893,512.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17520,2017-12-24,100009424,925.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17521,2017-12-24,100009425,798.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17522,2017-12-24,100009426,77.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17523,2017-12-24,100009427,968.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17524,2017-12-24,100009428,934.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17525,2017-12-24,100009429,908.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17526,2017-12-24,100010017,160.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17527,2017-12-24,100010018,407.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17528,2017-12-24,100010019,673.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17529,2017-12-24,100010020,571.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17530,2017-12-24,100010022,448.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17532,2017-12-24,100051865,908.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17533,2017-12-24,100062893,908.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17534,2017-12-25,100009424,557.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17535,2017-12-25,100009425,312.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17536,2017-12-25,100009426,52.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17537,2017-12-25,100009427,473.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17538,2017-12-25,100009428,456.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17539,2017-12-25,100009429,409.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17540,2017-12-25,100010017,62.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17541,2017-12-25,100010018,160.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17542,2017-12-25,100010019,217.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17543,2017-12-25,100010020,383.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17544,2017-12-25,100010022,211.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17546,2017-12-25,100051865,409.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17547,2017-12-25,100062893,409.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17548,2017-12-26,100009424,1345.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17549,2017-12-26,100009425,795.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17550,2017-12-26,100009426,71.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17551,2017-12-26,100009427,1092.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17552,2017-12-26,100009428,1020.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17553,2017-12-26,100009429,878.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17554,2017-12-26,100010017,206.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17555,2017-12-26,100010018,425.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17556,2017-12-26,100010019,506.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17557,2017-12-26,100010020,817.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17558,2017-12-26,100010022,440.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17560,2017-12-26,100051865,878.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17561,2017-12-26,100062893,878.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17562,2017-12-27,100009424,1451.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17563,2017-12-27,100009425,857.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17564,2017-12-27,100009426,68.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17565,2017-12-27,100009427,1164.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17566,2017-12-27,100009428,1157.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17567,2017-12-27,100009429,914.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17568,2017-12-27,100010017,192.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17569,2017-12-27,100010018,473.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17570,2017-12-27,100010019,643.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17571,2017-12-27,100010020,876.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17572,2017-12-27,100010022,470.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17574,2017-12-27,100051865,914.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17575,2017-12-27,100062893,914.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17576,2017-12-28,100009424,1366.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17577,2017-12-28,100009425,757.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17578,2017-12-28,100009426,48.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17579,2017-12-28,100009427,961.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17580,2017-12-28,100009428,947.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17581,2017-12-28,100009429,686.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17582,2017-12-28,100010017,167.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17583,2017-12-28,100010018,401.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17584,2017-12-28,100010019,470.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17585,2017-12-28,100010020,779.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17586,2017-12-28,100010022,395.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17588,2017-12-28,100051865,686.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17589,2017-12-28,100062893,686.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17590,2017-12-29,100009424,1380.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17591,2017-12-29,100009425,771.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17592,2017-12-29,100009426,44.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17593,2017-12-29,100009427,958.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17594,2017-12-29,100009428,926.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17595,2017-12-29,100009429,720.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17596,2017-12-29,100010017,169.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17597,2017-12-29,100010018,421.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17598,2017-12-29,100010019,571.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17599,2017-12-29,100010020,800.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17600,2017-12-29,100010022,275.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17602,2017-12-29,100051865,720.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17603,2017-12-29,100062893,720.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17604,2017-12-30,100009424,992.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17605,2017-12-30,100009425,561.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17606,2017-12-30,100009426,37.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17607,2017-12-30,100009427,549.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17608,2017-12-30,100009428,592.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17609,2017-12-30,100009429,350.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17610,2017-12-30,100010017,130.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17611,2017-12-30,100010018,243.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17612,2017-12-30,100010019,291.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17613,2017-12-30,100010020,531.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17614,2017-12-30,100010022,117.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17616,2017-12-30,100051865,350.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
17617,2017-12-30,100062893,350.0,Manhattan Bridge Bike Comprehensive,40.7156,-73.99475,2012-08-31
17618,2017-12-31,100009424,970.0,2nd Avenue - 26th St S,40.73971,-73.97954,2015-05-22
17619,2017-12-31,100009425,572.0,Prospect Park West,40.671288458102666,-73.97138165085187,2016-11-07
17620,2017-12-31,100009426,34.0,Manhattan Bridge Ped Path,40.714573,-73.99495,2013-12-04
17621,2017-12-31,100009427,441.0,Williamsburg Bridge Bike Path,40.71053,-73.96145,2013-12-03
17622,2017-12-31,100009428,427.0,Ed Koch Queensboro Bridge Shared Path,40.751038,-73.94082,2013-12-04
17623,2017-12-31,100009429,314.0,Manhattan Bridge 2013 to 2018 Bike Counter,40.699768,-73.98582,2013-12-03
17624,2017-12-31,100010017,98.0,Staten Island Ferry,40.643387,-74.072075,2016-03-31
17625,2017-12-31,100010018,197.0,Pulaski Bridge,40.742563,-73.9514924,2017-06-24
17626,2017-12-31,100010019,323.0,Kent Ave btw North 8th St and North 9th St,40.720959193834354,-73.9609303061573,2016-11-22
17627,2017-12-31,100010020,539.0,1st Avenue - 26th St N - Interference testing,40.73883,-73.977165,1900-01-01
17628,2017-12-31,100010022,136.0,Brooklyn Bridge Bike Path,40.709274,-74.00099,2013-12-19
17630,2017-12-31,100051865,314.0,Manhattan Bridge 2012 to 2019 Bike Counter,40.69981,-73.98589,2012-08-31
